HOTEL,HOTEL.TURISTICO.EL.REFUGIO.DEL.LEON.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTEL.3.ALFREDOïS.S.C.R.LTDA,,
HOTEL,HOTEL.WILSON.EIRL,,
HOTEL,HOTEL.LUCHETTY.E.I.R.L.,,
HOTEL,TOURS.HOTEL.CASABLANCA.SCRLTDA,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,TAJIMAT.PLAZA.HOTEL.E.I.R.L.,,
HOTEL,HOTEL.NIEVA.E.I.R.L,,
HOTEL,HOTEL.BAGUA.GRANDE.E.I.R.L.,,
HOTEL,HOTEL.ADRIA'N.E.I.R.LTDA,,
HOTEL,HOTEL.EL.EDEN.E.I.R.L,,
HOTEL,HOTEL.SOL.DEL.VALLE.EMPRESA.INVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTEL.GOCTA.SOCIEDAD.COMERCIAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTEL.NIEVA.E.I.R.L,,
HOTEL,GRAN.HOTEL.HUAYHUASH.E.I.R.L.,,
HOTEL,HOTEL.EL.PUEBLO.HUALLANCA.E.I.R.L.,,
HOTEL,EMPRESA.HOTELERA.ALPAMAYO.PERU.E.I.R.L,,
HOTEL,INVERSIONES.HOTELERIA.Y.TURISMO.S.A.C.,,
HOTEL,CASABLANCA.HOTEL.S.R.LTDA.,,
HOTEL,HOTEL.VALENCIA.E.I.R.L,,
HOTEL,EMPRESA.HOTELERA.GOLDEN.E.I.R.L..-.EHG.E.I.R.L.,,
HOTEL,EMPRESA.HOTELERA.PIERO.E.I.R.LTDA.,,
HOTEL,LAS.TEJAS.HOTEL.PERU.E.I.R.L.,,
HOTEL,EMPRESA.HOTELERA.EL.TUMI.SCRL,,
HOTEL,HOTEL.LA.JOYA.SAC,,
HOTEL,HOTEL.CUNA.DE.ORO.S.A.C.,,
HOTEL,EMPRESA.HOTELERA.VALENCIA.II.EIRL,,
HOTEL,LAS.VEGAS.HOTEL.E.I.R.L.,,
HOTEL,CONSORCIO.HOTELERA.MIRANDA.S.A.C,,
HOTEL,HOTELES.LUXOR.S.A.C.,,
HOTEL,INVERSIONES.HOTELERAS.E.I.R.L.,,
HOTEL,HOTEL.BUENOS.AIRES.S.R.L.,,
HOTEL,CONSORCIO.HOTELERA.MIRANDA.S.A.C,,
HOTEL,GIRECA.HOTELES.S.A.C.,,
HOTEL,HOTELES.Y.TURISMO.ABANCAY.E.I.R.LTDA.,,
HOTEL,IMPERIO.CHANKA.HOTEL.S.A.C.,,
HOTEL,SAMAY.WASI.HOTEL.CHALHUANCA.S.A.C.,,
HOTEL,HOTEL.ANDINO.LAS.BAMBAS.SOCIEDAD.COMERCIAL.DE.RESPONSABILIDAD.LIMITADA-HOTEL.ANDINO.LAS.BAMBAS.S.R.L,,
HOTEL,PLM.HOTELES.E.I.R.L.,,
HOTEL,HOTEL.COLONIAL.LOS.ANGELES.E.I.R.L.,,
HOTEL,CONSORCIO.TURISTICO.HOTELERO.AREQUIPA.INN..S.R.L.,,
HOTEL,HOTEL.SANTA.ROSA.E.I.R.L.,,
HOTEL,HOTELES.BENAVIDES.S.A.C.,,
HOTEL,HOTEL.SAUNA.BRASILIA.ILLUSIONE.E.I.R.L.,,
HOTEL,APART.HOTEL.AQP.VIP.E.I.R.L.,,
HOTEL,ADMINISTRADORA.DE.HOTELES.E.I.R.L.,,
HOTEL,SERV.TURIST.Y.HOTELERIA.SAN.DIEGO.SRL.,,
HOTEL,HOTEL.MIRAFLORES.INN.E.I.R.L.,,
HOTEL,HOTEL.PLAZA.SAN.ANTONIO.EIRL,,
HOTEL,HOTELES.DEJAVU.E.I.R.L.,,
HOTEL,HOTEL.EL.DESCANSO.SRLTDA,,
HOTEL,CHARMING.HOTEL.E.I.R.L.,,
HOTEL,UNITED.HOTEL.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA.-.UNITED.E.I.R.L.,,
HOTEL,HOTEL.DE.TURISTAS.DE.CAMANA.S.A.C..-.H.&.T.CAMANA.S.A.C.,,
HOTEL,HOTEL.DE.TURISTAS.DE.CHALA.E.I.R.L.,,
HOTEL,COMPANIA.DE.HOTELES.CHALA.S.A.C.,,
HOTEL,YURAC.WASI.HOTEL.RESORT.EIRL,,
HOTEL,CONSORCIO.HOTELERO.CAMPING.COLCA.S.R.L.,,
HOTEL,HOTEL.FELICIDAD.E.I.R.L.,,
HOTEL,HOTEL.PUNTA.DEL.SUR.S.A.C.,,
HOTEL,HOTEL.UNIVERSO.S.R.L.,,
HOTEL,HOTEL.OMAR.SRL,,
HOTEL,HOTEL.VALLE.HERMOSO.CAJAMARCA.E.I.R.L.,,
HOTEL,PRESTIGE.HOTEL.E.I.R.L.,,
HOTEL,SERVICIOS.GENERALES.Y.HOTELERIA.SAN.MARTIN.S.C.R.LTDA.,,
HOTEL,HOTELERIA.&.TURISMO.LOS.REYES.S.C.R.LTDA.,,
HOTEL,HOTELERIA.Y.HOSPEDAJE.SAGITARIO.E.I.R.L,,
"HOTEL,SERVICIOS.TURISTICOS.HOTELERIA.Y.RESTAURANT.""LAS.VEGAS"".S.A.C.",,,
HOTEL,HOTEL.LUNA.LLENA.S.A.C.,,
HOTEL,HOTEL.CESAR.E.I.R.L.,,
HOTEL,GRAN.HOTEL.MANTARO.EIRL,,
HOTEL,HOTEL.EL.PACIFICO.JAEN.S.A.C.,,
HOTEL,CONSORCIO.DE.TURISMO.Y.HOTELERIA.SAN.GABRIEL.S.A.C.,,
HOTEL,HOTEL.PRIMS.EIRL,,
HOTEL,GRAN.HOTEL.ZERCAD.S.A.C.,,
HOTEL,HOTEL.LUNA.LLENA.S.A.C.,,
HOTEL,PLAZA.REAL.SUITE.HOTEL.SOC.COM.RESPONS..LTDA,,
HOTEL,CORPORACION.DE.SERVICIOS.TURISTICOS.Y.HOTELEROS.PRIM¨S.BUSINESS.CLASS.E.I.R.L,,
HOTEL,GRAN.HOTEL.JAEN.E.I.R.L.,,
HOTEL,HOTELES.TERESA.RESIDENCIAL.S.R.L.,,
HOTEL,SERVICIOS.HOTELEROS.CORONA.S.R.L.,,
HOTEL,HOTELES.QAWANA.S.A.C.,,
HOTEL,HOTEL.CUSCO.IMPERIAL.E.I.R.L.,,
HOTEL,HOTELERA.PLAZA.S.A.C,,
HOTEL,HOTEL.DE.LA.VILLA.HERMOZA.S.C.R.LTDA,,
HOTEL,HOTEL.LOS.CISNES.DEL.MARSANO.SOCIEDAD.COMERCIAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTELES.CBC.S.A.C.,,
HOTEL,HOTELES.CBC.S.A.C.,,
HOTEL,MISTERS.INKAS.HOTELS.INN.PALACE,,
HOTEL,QUATTRO.HOTELES.Y.RESTAURANTES.S.R.L.,,
HOTEL,SUIZO.PERUANA.DE.HOTELERIA.EIRL,,
HOTEL,HOTEL.INKA.ANDINA.E.I.R.L.,,
HOTEL,HOTELERIA.PERUANA.S.A.C.,,
HOTEL,TUTTO.HOTEL.S.A.C.,,
HOTEL,CCM.HOTEL.GROUP.SOCIEDAD.ANONIMA.CERRADA.-.HOTEL.GROUP.S.A.C.,,
HOTEL,HOTELERIA.PERUANA.S.A.C.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,HOTEL.ARQUEOLOGO.E..I..R..LTDA.,,
HOTEL,HOTEL.COLQUEWASI.S.A.C.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,INVERSIONES.HOTELERAS.ROYAL.INTI.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA-I.H.ROYAL.INTI.E.I.R,,
HOTEL,HOTELERA.CUSCO.S.A.,,
HOTEL,HOTELERIA.PERUANA.S.A.C.,,
HOTEL,INVERSIONES.HOTELERAS.TIKA.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,INVERSIONES.HOTELERAS.PLANETA.TIERRA.SAC,,
HOTEL,INVERSIONES.HOTELERAS.PLANETA.TIERRA.SAC,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,INVERSIONES.HOTELERAS.MAPI.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTEL.EL.DORADO.SUITE.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA-HOTEL.EL.DO,,
HOTEL,HOTEL.LEON.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA-HOTEL.LEON.E.I.R.L.,,
HOTEL,LA.CABA¥A.HOTEL.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA-LA.CABA¥A.HOTEL.E.I.R.L.,,
HOTEL,INVERSION.HOTELERA.MELANY'S.SOCIEDAD.ANONIMA.CERRADA,,
HOTEL,MISTERS.INKAS.HOTELS.INN.PALACE,,
HOTEL,TURISMO.Y.HOTELES.PERU.E.I.R.L.,,
HOTEL,HOTEL.GRAN.ESPA¥A.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HERMOSO.DESPERTAR.HOTELES.S.R.L.,,
HOTEL,CONSORCIO.HOTELERO.S.A.C,,
HOTEL,HOTELERIA.PERUANA.S.A.C.,,
HOTEL,SIERRA.ANDINA.HOTELES.S.C.R.LTDA.,,
HOTEL,SIERRA.ANDINA.HOTELES.SCRLTDA.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,SIERRA.ANDINA.HOTELES.SC.R.LTDA.,,
HOTEL,PERU.BELMOND.HOTELS.S.A.,,
HOTEL,SIERRA.ANDINA.HOTELES.SCRLTDA.,,
HOTEL,SERVICIOS.HOTELEROS.MAPI.S.R.L,,
HOTEL,HOTEL.SOL.PERU.SOCIEDAD.ANONIMA.CERRADA.HOTEL.SOL.PERU.S.A.C,,
HOTEL,TUTTO.HOTEL.S.A.C.,,
HOTEL,HOTELES.RIO.SAGRADO.E.I.R.LTDA.,,
HOTEL,PERU.BELMOND.HOTELS.S.A.,,
HOTEL,HOTEL.EXPLORA.E.I.R.L.,,
HOTEL,HOTEL,.RESTAURANTE,.POLLERIA.EL.ENCUENTRO.DEL.VIAJERO.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA
HOTEL,LOS.PORTALES.HOTEL.E.I.R.L.,,
HOTEL,SERVICIOS.TURISTICOS.Y.HOTELERA.LA.ESPERANZA.E.I.R.L,,
HOTEL,HOTEL.SNAK.BAR.LUSKAME.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,LA.COSTA.HOTEL.E.I.R.LTDA.,,
HOTEL,GRIMA.HOTEL.E.I.R.LTDA.,,
HOTEL,HOTEL.TRAPICHE.SUITES..E.I.R.L.,,
HOTEL,COMPA¥IA.HOTELERA.SOSA.S.R.L.,,
HOTEL,HOTEL.TOURS.EL.SE¥ORIAL.E.I.R.L.,,
HOTEL,FERGO.TURISMO.Y.HOTELERIA.S.R.L.,,
HOTEL,HOTEL.LAS.AVENTURAS.DEL.VIAJERO.S.A.C.,,
HOTEL,HOTEL.IMPRERIAL.EIRL,,
HOTEL,HOTEL.VENECIA.S.R.L.,,
HOTEL,HOTEL.MALKIEL.E.I.R.L.,,
HOTEL,HOTEL.NUEVA.YORK.E.I.R.L.,,
HOTEL,HOTEL.INTERNACIONAL.E.I.R.LTDA,,
HOTEL,HOTEL.LA.GRAN.MURALLA.E.I.R.L.,,
HOTEL,HOTEL.ANGEL.S.R.L.,,
HOTEL,HOTEL.RESIDENCIAL.MARAVILLAS.SOCIEDAD.COMERCIAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,HOTEL.LA.GRAN.MURALLA.E.I.R.L.,,
HOTEL,HOTEL.PLAZA.DEL.BOSQUE.INN.SAC,,
HOTEL,HOTEL.RESIDENCIAL.ROYAL.S.A.C.,,
HOTEL,HTPEC.APARTAHOTEL.ISMAEL.EIRL,,
HOTEL,HOTEL.RUVISA.EIRL,,
HOTEL,HOTEL.PARAISO.E.I.R.L.,,
HOTEL,HOTEL.LA.JOYA.VERDE.E.I.R.L.,,
HOTEL,GRUPO.HOTELERA.DE.TURISMO.EL.RELAY.EIRL,,
HOTEL,GRAN.HOTEL.CHINCHA.E.I.R.L.,,
HOTEL,HOTELES.DEL.BARCO.S.A.C.,,
HOTEL,INVERSIONES.TURISTICAS.HOTEL.VEGAïS.E.I.R.L.,,
HOTEL,MC.HOTEL.SOCIEDAD.ANONIMA.CERRADA,,
HOTEL,HOTEL.BUNKER.S.A.,,
HOTEL,HOTEL.GALINDO.S.A.C.,,
HOTEL,HOTEL.ROSELLA.E.I.R.L.,,
HOTEL,HOTEL.ARENAS.DE.ICA.E.I.R.L.,,
HOTEL,HOTEL.Y.RESTAURANTE.ROMA.E.I.R.L.,,
HOTEL,HOTEL.DIVARI.EMPRESA.INDIVIDUAL.DE.RESPONSABILIDAD.LIMITADA,,
HOTEL,BLESSED.HOTEL.S.A.C.,,
HOTEL,HOTEL.SOL.DEL.SUR.E.I.R.L.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,HOTEL.COSTA.SUR.E.I.R.LTDA.,,
HOTEL,HOTEL.LOS.PORTALES.NASCA.E.I.R.L.,,
HOTEL,COMPA¥IA.DE.SERVICIOS.HOTELEROS.SUIZOS.S,,
HOTEL,GRAN.HOTEL.CHINCHA.E.I.R.L.,,
HOTEL,HOTEL.EL.EDEN.SELVA.S.A.C.,,
HOTEL,HAROLD'S.PALACE.HOTEL.RESTAURANT.E.I.R.L.,,
HOTEL,HOTEL.EL.REFUGIO.S.A.C.,,
HOTEL,LATIDOS.HOTEL.E.I.R.L.,,
HOTEL,HOTEL.MONACO.E.I.R.L.,,
HOTEL,CADENA.DE.HOTELES.SONCCOLLAY.S.A.C.,,
HOTEL,GRUPO.AGAPE.HOTEL.E.I.R.L.,,
HOTEL,CONSORCIO.HOTELERO.EL.VUELO.DEL.CONDOR.E.I.R.L,,
HOTEL,CORPORACION.HOTELERA.CASA.ANDINA.SOCIEDAD.ANONIMA.CERRADA.-.CASA.ANDINA.SAC,,
HOTEL,HOTEL.VARGAS.S.R.LTDA.,,
HOTEL,CORPORACION.HOTELERA.CASA.ANDINA.SOCIEDAD.ANONIMA.CERRADA.-.CASA.ANDINA.SAC,,
HOTEL,COMERCIAL.HOTELERA.S.C.R.LTDA.,,
HOTEL,EMPRESA.HOTELERA.F.&.H.S.A.C.,,
HOTEL,HOTEL.NUEVO.AMANECER.E.I.R.L.,,
HOTEL,HOTELES.CASA.MOCHE.S.A.C.,,
HOTEL,ROMA.HOTEL.S.R.L.,,
HOTEL,EMPRESA.HOTELERA.EL.SOL.DE.PACASMAYO.S.R.L.,,
HOTEL,HOTEL.LIBERTAD.S.A.C.,,
HOTEL,HOTEL.SICCHA.RUBIO.S.R.L.,,
HOTEL,HOTEL.IMPERIO.HCO.E.I.R.L.,,
HOTEL,SERV.DE.HOTELERIA.Y.AFINES.NOCHE.BUENA,,
HOTEL,CADENA.HOTELERA.DON.JORGE.E.I.R.L.,,
HOTEL,HOTEL.LOS.ANGELES.Y.RESTAURANT.TAMAYO.S.A.C,,
HOTEL,ULLCHA.HOTEL.S.A.C.,,
HOTEL,HOTEL.EL.GRAN.PACHACUTEC.E.I.R.L.,,
HOTEL,QHAMAR.HOTEL.S.A.C.,,
HOTEL,HUANCHACO.INTERNACIONAL.HOTEL.S.R.L.,,
HOTEL,MAMA.TINA.HOTEL.E.I.R.L.,,
HOTEL,HOTEL.BRACAMONTE.E.I.R.L.,,
HOTEL,HOTELES.MISTER.PHIL.E.I.R.L.,,
HOTEL,CLARITA'S.INN.HOTEL.E.I.R.L.,,
HOTEL,HOTEL.MARIEST.E.I.R.L.,,
HOTEL,GRAN.AMERICA.HOTEL.S.A.C.,,
HOTEL,D'SEOS.HOTEL.E.I.R.L.,,
HOTEL,HOTEL.PALMAS.REALES.SOCIEDAD.COMERCIAL.DE.RESPONSABILIDAD.LIMITADA.-.HOPAR.S.R.L.,,
HOTEL,HOTEL.SOL.Y.LUNA.EIRL,,
HOTEL,INVERSIONES.TURISTICAS.Y.HOTELERAS.S.A.C.,,
HOTEL,HOTELES.CASA.DEL.PARQUE.E.I.R.L.,,
HOTEL,GRAN.HOTEL.TAURUS.E.I.R.L.,,
HOTEL,ELITE.HOTEL.S.A.C.,,
HOTEL,HOTEL.CHICAMA.S.A.C.,,
HOTEL,EMPRESA.DE.TURISMO.Y.ADMINISTRACION.HOTELERA.MAGIC.TOURS.S.A.C.,,
HOTEL,EMPRESA.HOTELERA.LIBERTAD.S.A.C,,
HOTEL,HOTEL.PARIS.KEMPER.HERMANOS.SOC.RES.LTDA,,
HOTEL,GRAN.BOLIVAR.HOTEL.S.A.,,
HOTEL,HOTEL.PLAZA.GRAU.S.A.C.,,
HOTEL,HOTEL.PARAISO.S.A.C.,,
HOTEL,GRUPO.MCLAM.HOTEL.REGENTS.SA,,
HOTEL,CONSORCIO.HOTELERO.MAYDY.S.A.C.,,
HOTEL,EMPRESA.HOTELERA.SANTA.LAURA.S.A.C.,,
HOTEL,HOTELES.CAPITAL.S.A.C.,,
HOTEL,NESSUS.HOTELES.PERU.S.A.,,
HOTEL,HOTEL.CHAVIN.SE¥ORIAL.S.R.L.,,
HOTEL,HOTEL.CONVENCION.S.A.C.,,
HOTEL,HOTEL.EL.ENCANTO.E.I.R.L.,,
HOTEL,HOTEL.GRAN.SIPAN.EIRL,,
HOTEL,HOTELERA.Y.TURISMO.S.A.,,
HOTEL,GLORIA.PLAZA.HOTEL.&.CASINO.S.A.C.,,
HOTEL,AURA.HOTEL.SAC,,
HOTEL,ARISTI.HOTEL.Y.TURISMO.SAC,,
HOTEL,HOTEL.MARWID.EIRL,,
HOTEL,HOTEL.DESCANSO.DEL.INCA.SAC.,,
HOTEL,HOTEL.VALPARAISO.S..R..L.,,
HOTEL,HOTEL.EL.SOL.E.I.R.L.,,
HOTEL,EL.OSCAR.HOTEL.E.I.R.L.,,
HOTEL,GRAN.HOTEL.PIMENTEL.E.I.R.L.,,
HOTEL,HOTEL.JR.PARADISE.S.A.C.,,
HOTEL,EMPRESA.HOTELERA.ALEJANDRINA.LOMBARDI.ILLARIY.LAMBAYECANO.E.I.R.L.,,
HOTEL,HOTEL.Y.RESTAURANT.EL.MARACUYA.E.I.R.L.,,
HOTEL,HOTEL.ECOLOGICO.EL.REMANSO.S.A.C.,,
HOTEL,HOTEL.PACIFICO.SRL,,
HOTEL,HOTEL.RESTAURANT.TURISTICO.CASABLANCA.S.A.C.,,
HOTEL,HC.CORPORACION.HOTELERA.S.A.C.,,
HOTEL,HOTEL.EL.DORADO.SA,,
HOTEL,HOTELERA.J.&.R.SRLTDA,,
HOTEL,HOTEL.OFREEDOM'S.S.A.C.,,
HOTEL,HOTEL.484.S.A.C.,,
HOTEL,GREAT.HOTEL.E.I.R.L.,,
HOTEL,SERVICIOS.HOTELEROS.C.&.A.SAC,,
HOTEL,HOTELERA.KIMSA.EIRL,,
HOTEL,COMPANIA.HOTELERA.SAN.RAFAEL.S.R.LTDA,,
HOTEL,HOTEL.CARRERA.SAC,,
HOTEL,CORPORACION.HOTELERA.DE.SERVICIOS.Y.EVENTOS.JESHUA.S.A.C.,,
HOTEL,HOTEL.RESTAURANT.LA.HACIENDA.S.A.,,
HOTEL,CORPORACION.HOTELERA.DEL.PACIFICO.S.A.,,
HOTEL,SOCIEDAD.INMOBILIARIA.Y.DE.HOTELES.GRAN.LARCO.SA.-.SIHLSA,,
HOTEL,HOTEL.RUNCU.SOCIEDAD.ANONIMA.CERRADA,,
HOTEL,HOTELERA.KIMSA.EIRL,,
HOTEL,HOTELERA.DEL.SUR.S.A.C.,,
HOTEL,HOTELES.DE.TURISMO.EL.GRAN.CAIMAN.SOCIEDAD.ANONIMA.CERRADA,,
